TransactionID,Date,CustomerID,Region,Category,Product,Quantity,UnitPrice,TotalPrice,PaymentMethod
TRX-11757,2023-07-02,CUST-367,West,Clothing,Jacket,3,125.47,376.41,Debit Card
TRX-11758,2024-09-03,CUST-177,South,Home,Blender,4,46.81,187.24,Debit Card
TRX-11759,2024-07-09,CUST-337,North,Electronics,Laptop,2,1217.66,2435.32,Credit Card
TRX-11760,2023-12-22,CUST-377,East,Clothing,Jacket,4,109.64,438.56,PayPal
TRX-11761,2023-05-03,CUST-345,South,Electronics,Monitor,4,276.49,1105.96,Debit Card
TRX-11762,2023-03-12,CUST-147,South,Home,Chair,3,101.95,305.85,Debit Card
TRX-11763,2023-06-04,CUST-152,North,Electronics,Smartphone,4,813.43,3253.72,PayPal
TRX-11764,2024-10-08,CUST-168,East,Electronics,Laptop,4,1101.15,4404.6,PayPal
TRX-11765,2024-01-22,CUST-477,East,Electronics,Monitor,4,280.91,1123.64,PayPal
TRX-11766,2023-10-20,CUST-108,South,Electronics,Laptop,1,1257.57,1257.57,Debit Card
TRX-11767,2024-06-12,CUST-253,West,Electronics,Headphones,1,154.06,154.06,Credit Card
TRX-11768,2023-09-24,CUST-427,South,Home,Blender,1,40.87,40.87,PayPal
TRX-11769,2024-06-30,CUST-218,South,Electronics,Monitor,1,325.72,325.72,PayPal
TRX-11770,2024-10-13,CUST-393,East,Electronics,Headphones,2,163.59,327.18,PayPal
TRX-11771,2024-06-29,CUST-268,South,Clothing,Sneakers,2,90.5,181.0,Debit Card
TRX-11772,2024-10-18,CUST-322,South,Clothing,T-Shirt,1,26.61,26.61,Credit Card
TRX-11773,2024-05-30,CUST-496,South,Clothing,T-Shirt,4,25.16,100.64,PayPal
TRX-11774,2023-08-02,CUST-220,West,Home,Blender,1,46.87,46.87,Debit Card
TRX-11775,2023-01-19,CUST-229,North,Electronics,Smartphone,1,875.17,875.17,Credit Card
TRX-11776,2024-01-27,CUST-224,North,Home,Desk,2,138.64,277.28,Credit Card
TRX-11777,2024-03-16,CUST-482,North,Electronics,Smartphone,3,826.67,2480.01,PayPal
TRX-11778,2024-06-03,CUST-349,East,Clothing,Sneakers,2,85.48,170.96,Debit Card
TRX-11779,2024-06-05,CUST-311,North,Home,Desk,1,145.03,145.03,Debit Card
TRX-11780,2024-04-21,CUST-461,South,Electronics,Laptop,4,1141.79,4567.16,Credit Card
TRX-11781,2024-03-13,CUST-341,North,Clothing,Jacket,2,118.47,236.94,Credit Card
TRX-11782,2023-08-24,CUST-405,South,Clothing,T-Shirt,1,23.88,23.88,Debit Card
TRX-11783,2023-08-04,CUST-442,South,Home,Desk,4,137.09,548.36,PayPal
TRX-11784,2024-02-14,CUST-393,South,Electronics,Smartphone,1,800.38,800.38,PayPal
TRX-11785,2023-03-27,CUST-143,North,Home,Blender,4,40.83,163.32,Credit Card
TRX-11786,2024-01-13,CUST-489,West,Electronics,Smartphone,2,856.35,1712.7,PayPal
TRX-11787,2023-10-21,CUST-150,North,Electronics,Smartphone,2,808.45,1616.9,Credit Card
TRX-11788,2023-09-05,CUST-169,West,Home,Blender,4,41.27,165.08,Credit Card
TRX-11789,2023-02-08,CUST-388,South,Clothing,Jeans,2,61.37,122.74,PayPal
TRX-11790,2023-12-18,CUST-403,East,Home,Blender,4,44.36,177.44,Credit Card
TRX-11791,2023-04-20,CUST-279,South,Home,Blender,2,41.53,83.06,Credit Card
TRX-11792,2023-01-25,CUST-430,West,Clothing,Jacket,2,117.07,234.14,Credit Card
TRX-11793,2023-06-29,CUST-331,East,Clothing,T-Shirt,1,26.46,26.46,PayPal
TRX-11794,2024-07-29,CUST-331,West,Clothing,Jeans,1,64.01,64.01,Debit Card
TRX-11795,2024-06-13,CUST-274,North,Electronics,Smartphone,2,871.0,1742.0,Debit Card
TRX-11796,2024-08-18,CUST-390,South,Electronics,Smartphone,2,787.47,1574.94,PayPal
TRX-11797,2024-02-06,CUST-209,South,Home,Desk,1,160.82,160.82,Debit Card
TRX-11798,2024-06-25,CUST-271,West,Home,Coffee Maker,4,77.6,310.4,Credit Card
TRX-11799,2024-03-11,CUST-276,North,Electronics,Smartphone,3,757.02,2271.06,PayPal
TRX-11800,2023-08-06,CUST-263,West,Electronics,Monitor,2,327.98,655.96,Debit Card
TRX-11801,2024-08-23,CUST-423,North,Clothing,Jeans,1,60.2,60.2,PayPal
TRX-11802,2023-10-02,CUST-378,South,Electronics,Smartphone,2,855.71,1711.42,PayPal
TRX-11803,2023-05-20,CUST-379,South,Home,Chair,4,95.3,381.2,PayPal
TRX-11804,2024-06-13,CUST-156,South,Electronics,Smartphone,1,787.06,787.06,PayPal
TRX-11805,2024-02-18,CUST-281,West,Electronics,Smartphone,2,807.57,1615.14,Debit Card
TRX-11806,2023-09-16,CUST-189,East,Home,Desk,1,142.49,142.49,Debit Card
TRX-11807,2023-09-07,CUST-354,South,Electronics,Monitor,2,300.92,601.84,Debit Card
TRX-11808,2023-04-18,CUST-255,East,Clothing,T-Shirt,3,23.0,69.0,Credit Card
TRX-11809,2023-09-15,CUST-226,North,Clothing,Sneakers,1,90.59,90.59,Debit Card
TRX-11810,2023-03-29,CUST-303,North,Home,Desk,2,155.49,310.98,Debit Card
TRX-11811,2023-09-11,CUST-287,East,Home,Coffee Maker,4,74.02,296.08,Debit Card
TRX-11812,2024-02-01,CUST-104,North,Home,Chair,3,106.04,318.12,PayPal
TRX-11813,2023-06-18,CUST-280,North,Home,Chair,4,93.84,375.36,Credit Card
TRX-11814,2023-12-28,CUST-347,South,Clothing,T-Shirt,3,24.08,72.24,Debit Card
TRX-11815,2024-02-20,CUST-454,North,Electronics,Headphones,4,162.26,649.04,Credit Card
TRX-11816,2024-12-10,CUST-164,East,Clothing,Jeans,4,57.61,230.44,Credit Card
TRX-11817,2023-01-26,CUST-250,South,Electronics,Monitor,4,282.54,1130.16,Credit Card
TRX-11818,2023-08-25,CUST-336,North,Home,Chair,4,96.52,386.08,PayPal
TRX-11819,2024-04-05,CUST-250,North,Electronics,Smartphone,3,790.85,2372.55,Debit Card
TRX-11820,2023-07-08,CUST-354,North,Clothing,Jeans,2,65.43,130.86,Debit Card
TRX-11821,2024-11-01,CUST-408,East,Home,Desk,4,147.77,591.08,PayPal
TRX-11822,2024-08-24,CUST-456,East,Clothing,Jeans,4,57.81,231.24,Debit Card
TRX-11823,2024-06-04,CUST-111,East,Clothing,Jeans,1,57.62,57.62,PayPal
TRX-11824,2024-11-24,CUST-383,West,Clothing,Sneakers,4,88.25,353.0,Debit Card
TRX-11825,2024-04-26,CUST-465,West,Clothing,Jacket,1,127.91,127.91,Debit Card
TRX-11826,2024-09-09,CUST-464,West,Home,Desk,3,140.61,421.83,PayPal
TRX-11827,2023-03-16,CUST-141,West,Electronics,Monitor,2,310.6,621.2,Credit Card
TRX-11828,2024-06-28,CUST-170,South,Electronics,Smartphone,1,788.58,788.58,Credit Card
TRX-11829,2023-04-11,CUST-355,West,Home,Chair,4,104.02,416.08,Credit Card
TRX-11830,2024-01-12,CUST-242,South,Clothing,T-Shirt,3,27.49,82.47,PayPal
TRX-11831,2023-08-09,CUST-182,East,Electronics,Laptop,1,1257.25,1257.25,Debit Card
TRX-11832,2024-01-31,CUST-103,North,Electronics,Headphones,2,142.27,284.54,Debit Card
TRX-11833,2023-10-08,CUST-314,South,Electronics,Headphones,4,162.56,650.24,Credit Card
TRX-11834,2023-04-11,CUST-108,South,Clothing,Jacket,4,117.05,468.2,Debit Card
TRX-11835,2024-05-24,CUST-162,South,Clothing,T-Shirt,2,26.85,53.7,Debit Card
TRX-11836,2023-04-15,CUST-359,North,Electronics,Monitor,2,309.22,618.44,Debit Card
TRX-11837,2024-03-04,CUST-306,North,Electronics,Smartphone,3,798.28,2394.84,PayPal
TRX-11838,2024-08-10,CUST-215,East,Electronics,Smartphone,4,766.67,3066.68,PayPal
TRX-11839,2024-05-27,CUST-266,West,Clothing,Jeans,2,57.6,115.2,Debit Card
TRX-11840,2024-01-03,CUST-350,North,Electronics,Laptop,1,1239.3,1239.3,Credit Card
TRX-11841,2024-11-16,CUST-269,West,Home,Coffee Maker,3,72.92,218.76,Debit Card
TRX-11842,2024-07-14,CUST-393,North,Clothing,Sneakers,2,93.13,186.26,Credit Card
TRX-11843,2024-03-08,CUST-158,South,Home,Blender,4,47.66,190.64,PayPal
TRX-11844,2023-08-03,CUST-485,West,Clothing,T-Shirt,3,24.55,73.65,PayPal
TRX-11845,2023-09-04,CUST-481,South,Home,Chair,4,108.68,434.72,PayPal
TRX-11846,2024-01-02,CUST-267,West,Home,Coffee Maker,3,72.61,217.83,PayPal
TRX-11847,2024-09-01,CUST-315,East,Home,Coffee Maker,3,76.97,230.91,Debit Card
TRX-11848,2023-03-21,CUST-284,West,Home,Blender,2,44.7,89.4,Credit Card
TRX-11849,2024-06-22,CUST-294,East,Home,Blender,3,47.68,143.04,PayPal
TRX-11850,2023-04-24,CUST-341,West,Home,Blender,2,46.77,93.54,Credit Card
TRX-11851,2024-08-10,CUST-410,South,Electronics,Headphones,1,149.42,149.42,Credit Card
TRX-11852,2023-02-13,CUST-285,East,Electronics,Headphones,4,135.91,543.64,Debit Card
TRX-11853,2023-03-25,CUST-306,South,Home,Chair,1,106.53,106.53,Debit Card
TRX-11854,2023-06-14,CUST-244,North,Electronics,Smartphone,4,851.63,3406.52,PayPal
TRX-11855,2024-02-07,CUST-144,North,Clothing,T-Shirt,1,24.85,24.85,Debit Card
TRX-11856,2024-02-24,CUST-455,South,Home,Blender,2,42.23,84.46,Debit Card
TRX-11857,2023-12-31,CUST-399,South,Electronics,Headphones,3,156.46,469.38,PayPal
TRX-11858,2023-04-27,CUST-167,North,Clothing,Jacket,4,113.46,453.84,PayPal
TRX-11859,2023-11-21,CUST-154,East,Electronics,Smartphone,2,780.14,1560.28,PayPal
TRX-11860,2023-10-24,CUST-330,West,Clothing,Sneakers,2,98.79,197.58,Credit Card
TRX-11861,2024-06-05,CUST-457,East,Clothing,Jacket,2,129.39,258.78,Debit Card
TRX-11862,2024-11-21,CUST-491,East,Clothing,Jeans,4,58.22,232.88,Credit Card
TRX-11863,2023-03-19,CUST-184,West,Electronics,Headphones,1,138.74,138.74,Debit Card
TRX-11864,2023-05-25,CUST-168,West,Electronics,Monitor,1,315.95,315.95,Credit Card
TRX-11865,2024-04-23,CUST-407,West,Electronics,Monitor,2,271.17,542.34,Credit Card
TRX-11866,2023-06-20,CUST-162,East,Electronics,Smartphone,2,816.94,1633.88,Debit Card
TRX-11867,2024-11-03,CUST-240,North,Electronics,Monitor,2,287.42,574.84,PayPal
TRX-11868,2024-03-21,CUST-320,South,Clothing,T-Shirt,1,26.31,26.31,Credit Card
TRX-11869,2024-01-13,CUST-207,North,Home,Desk,4,158.76,635.04,Debit Card
TRX-11870,2023-03-12,CUST-318,North,Electronics,Monitor,2,293.35,586.7,Credit Card
TRX-11871,2023-03-21,CUST-411,West,Clothing,T-Shirt,3,25.58,76.74,Debit Card
TRX-11872,2024-04-30,CUST-281,North,Home,Desk,4,162.93,651.72,Debit Card
TRX-11873,2024-09-23,CUST-376,North,Electronics,Smartphone,1,862.47,862.47,Credit Card
TRX-11874,2023-02-26,CUST-192,North,Clothing,Jeans,2,60.96,121.92,Credit Card
TRX-11875,2023-07-12,CUST-336,East,Electronics,Smartphone,1,851.78,851.78,Credit Card
TRX-11876,2023-08-15,CUST-332,West,Electronics,Smartphone,1,728.79,728.79,PayPal
TRX-11877,2024-09-30,CUST-336,South,Electronics,Monitor,1,296.85,296.85,PayPal
TRX-11878,2024-03-11,CUST-271,East,Clothing,Jeans,3,60.13,180.39,Credit Card
TRX-11879,2023-07-03,CUST-467,East,Electronics,Smartphone,1,733.91,733.91,PayPal
TRX-11880,2024-01-08,CUST-186,South,Home,Coffee Maker,3,87.12,261.36,PayPal
TRX-11881,2023-11-18,CUST-374,East,Electronics,Headphones,1,158.83,158.83,PayPal
TRX-11882,2023-04-28,CUST-290,South,Home,Blender,3,49.04,147.12,Credit Card
TRX-11883,2023-11-25,CUST-116,East,Home,Desk,3,153.31,459.93,Credit Card
TRX-11884,2024-07-28,CUST-161,South,Clothing,T-Shirt,2,22.62,45.24,Credit Card
TRX-11885,2024-02-27,CUST-472,West,Electronics,Smartphone,1,830.87,830.87,Debit Card
TRX-11886,2023-03-22,CUST-138,North,Electronics,Monitor,3,327.35,982.05,Credit Card
TRX-11887,2024-01-23,CUST-296,East,Clothing,Jacket,1,117.74,117.74,Credit Card
TRX-11888,2024-12-28,CUST-384,North,Clothing,Sneakers,4,82.04,328.16,Debit Card
TRX-11889,2024-10-25,CUST-113,North,Clothing,T-Shirt,3,23.64,70.92,Debit Card
TRX-11890,2023-02-26,CUST-310,West,Clothing,Jacket,2,115.09,230.18,Credit Card
TRX-11891,2023-12-10,CUST-302,East,Electronics,Laptop,1,1226.72,1226.72,PayPal
TRX-11892,2024-10-02,CUST-434,West,Electronics,Laptop,1,1120.91,1120.91,Credit Card
TRX-11893,2023-09-28,CUST-287,South,Electronics,Smartphone,1,724.63,724.63,Debit Card
TRX-11894,2023-07-30,CUST-464,North,Electronics,Monitor,2,317.64,635.28,Credit Card
TRX-11895,2024-12-25,CUST-208,West,Clothing,Sneakers,1,95.58,95.58,PayPal
TRX-11896,2024-01-14,CUST-414,West,Clothing,T-Shirt,3,25.02,75.06,Debit Card
TRX-11897,2023-05-26,CUST-467,South,Electronics,Laptop,3,1124.5,3373.5,Credit Card
TRX-11898,2024-06-13,CUST-266,East,Electronics,Monitor,3,328.02,984.06,Credit Card
TRX-11899,2024-03-03,CUST-171,North,Electronics,Headphones,2,161.18,322.36,Credit Card
TRX-11900,2023-06-11,CUST-426,West,Home,Coffee Maker,2,81.33,162.66,Debit Card
TRX-11901,2023-02-07,CUST-492,East,Clothing,Sneakers,4,88.0,352.0,Credit Card
TRX-11902,2023-07-19,CUST-354,West,Electronics,Headphones,2,161.01,322.02,Debit Card
TRX-11903,2024-01-24,CUST-497,West,Clothing,T-Shirt,2,25.5,51.0,Credit Card
TRX-11904,2023-06-16,CUST-303,East,Clothing,T-Shirt,4,24.24,96.96,Credit Card
TRX-11905,2023-05-30,CUST-258,South,Clothing,Sneakers,2,83.89,167.78,Debit Card
TRX-11906,2024-11-08,CUST-410,North,Electronics,Laptop,4,1145.63,4582.52,Debit Card
TRX-11907,2023-08-05,CUST-100,West,Clothing,Sneakers,4,81.89,327.56,PayPal
TRX-11908,2023-05-20,CUST-205,North,Electronics,Smartphone,3,839.57,2518.71,PayPal
TRX-11909,2023-12-24,CUST-479,South,Electronics,Laptop,2,1156.98,2313.96,PayPal
TRX-11910,2024-03-25,CUST-173,East,Clothing,Jacket,2,131.4,262.8,Credit Card
TRX-11911,2023-05-02,CUST-116,South,Electronics,Smartphone,4,803.6,3214.4,PayPal
TRX-11912,2024-04-23,CUST-351,South,Clothing,Jacket,2,113.8,227.6,PayPal
TRX-11913,2023-04-29,CUST-261,West,Clothing,T-Shirt,3,24.4,73.2,Debit Card
TRX-11914,2023-02-14,CUST-413,South,Home,Desk,2,136.92,273.84,Credit Card
TRX-11915,2024-07-09,CUST-370,East,Electronics,Smartphone,2,764.52,1529.04,Debit Card
TRX-11916,2023-12-23,CUST-102,South,Clothing,Sneakers,2,81.55,163.1,PayPal
TRX-11917,2024-07-16,CUST-166,East,Electronics,Headphones,2,139.01,278.02,PayPal
TRX-11918,2024-11-18,CUST-244,South,Electronics,Laptop,1,1096.54,1096.54,PayPal
TRX-11919,2023-01-04,CUST-237,East,Clothing,T-Shirt,4,25.6,102.4,PayPal
TRX-11920,2023-02-21,CUST-233,West,Electronics,Headphones,1,143.69,143.69,Debit Card
TRX-11921,2024-12-17,CUST-310,East,Clothing,Sneakers,4,94.69,378.76,Credit Card
TRX-11922,2024-05-30,CUST-251,West,Electronics,Monitor,2,278.36,556.72,PayPal
TRX-11923,2023-11-20,CUST-456,South,Home,Blender,3,49.09,147.27,PayPal
TRX-11924,2024-04-23,CUST-155,West,Electronics,Laptop,2,1096.33,2192.66,Debit Card
TRX-11925,2024-04-05,CUST-423,South,Electronics,Monitor,4,300.36,1201.44,Credit Card
TRX-11926,2024-10-28,CUST-361,West,Clothing,Sneakers,1,94.44,94.44,PayPal
TRX-11927,2023-08-29,CUST-454,West,Home,Coffee Maker,4,83.0,332.0,Credit Card
TRX-11928,2024-08-11,CUST-279,South,Clothing,Jacket,2,123.26,246.52,Debit Card
TRX-11929,2023-06-20,CUST-121,East,Electronics,Headphones,4,141.78,567.12,Credit Card
TRX-11930,2023-08-15,CUST-495,North,Electronics,Headphones,3,144.12,432.36,PayPal
TRX-11931,2024-09-06,CUST-138,North,Clothing,T-Shirt,4,26.14,104.56,Debit Card
TRX-11932,2024-11-23,CUST-367,West,Electronics,Smartphone,1,728.41,728.41,PayPal
TRX-11933,2023-12-19,CUST-156,East,Home,Coffee Maker,2,80.5,161.0,PayPal
TRX-11934,2024-10-01,CUST-272,South,Electronics,Monitor,4,315.11,1260.44,PayPal
TRX-11935,2024-05-31,CUST-317,East,Clothing,T-Shirt,4,22.51,90.04,Debit Card
TRX-11936,2023-04-27,CUST-283,West,Electronics,Monitor,3,304.76,914.28,Credit Card
TRX-11937,2023-06-11,CUST-166,West,Clothing,Sneakers,4,90.84,363.36,Credit Card
TRX-11938,2023-08-25,CUST-426,West,Electronics,Headphones,3,136.53,409.59,Debit Card
TRX-11939,2024-03-22,CUST-119,East,Electronics,Monitor,2,287.79,575.58,Credit Card
TRX-11940,2024-04-08,CUST-495,South,Clothing,Jacket,2,115.75,231.5,Credit Card
TRX-11941,2024-07-10,CUST-494,West,Clothing,Jeans,1,55.6,55.6,PayPal
TRX-11942,2023-04-01,CUST-337,North,Home,Chair,3,93.27,279.81,Credit Card
TRX-11943,2023-08-02,CUST-439,North,Clothing,Sneakers,2,94.97,189.94,PayPal
TRX-11944,2024-01-04,CUST-448,East,Clothing,Jacket,4,110.74,442.96,Debit Card
TRX-11945,2023-02-21,CUST-388,North,Home,Chair,1,99.99,99.99,PayPal
TRX-11946,2023-05-13,CUST-373,South,Clothing,Jeans,3,59.5,178.5,Credit Card
TRX-11947,2024-04-22,CUST-342,West,Clothing,Jacket,1,123.34,123.34,Credit Card
TRX-11948,2024-08-13,CUST-269,West,Home,Blender,2,43.13,86.26,Debit Card
TRX-11949,2023-03-23,CUST-186,South,Home,Blender,4,44.39,177.56,PayPal
TRX-11950,2023-12-24,CUST-262,East,Clothing,Sneakers,2,83.94,167.88,Debit Card
TRX-11951,2023-12-16,CUST-496,North,Electronics,Laptop,2,1197.25,2394.5,Credit Card
TRX-11952,2024-01-10,CUST-191,West,Home,Blender,3,44.71,134.13,Debit Card
TRX-11953,2024-10-21,CUST-379,South,Electronics,Headphones,1,161.04,161.04,Debit Card
TRX-11954,2023-11-10,CUST-227,South,Clothing,Jeans,2,61.72,123.44,Credit Card
TRX-11955,2024-07-18,CUST-286,East,Clothing,Jeans,3,59.34,178.02,Credit Card
TRX-11956,2024-07-18,CUST-498,South,Home,Coffee Maker,3,78.16,234.48,PayPal
TRX-11957,2023-12-17,CUST-246,North,Electronics,Smartphone,4,792.63,3170.52,Credit Card
TRX-11958,2023-07-01,CUST-224,North,Home,Chair,1,104.72,104.72,Credit Card
TRX-11959,2023-01-03,CUST-163,West,Clothing,Jeans,3,56.05,168.15,Credit Card
TRX-11960,2023-04-07,CUST-457,East,Home,Coffee Maker,3,81.65,244.95,Credit Card
TRX-11961,2023-01-21,CUST-138,North,Clothing,T-Shirt,3,25.98,77.94,Credit Card
TRX-11962,2023-03-07,CUST-190,East,Electronics,Laptop,2,1313.87,2627.74,Debit Card
TRX-11963,2023-12-04,CUST-222,North,Electronics,Headphones,3,137.75,413.25,Credit Card
TRX-11964,2023-10-18,CUST-258,South,Electronics,Headphones,3,154.42,463.26,PayPal
TRX-11965,2023-10-08,CUST-142,North,Home,Coffee Maker,1,76.08,76.08,PayPal
TRX-11966,2024-12-03,CUST-150,South,Clothing,Jacket,3,118.54,355.62,PayPal
TRX-11967,2024-05-06,CUST-168,South,Electronics,Laptop,2,1103.28,2206.56,PayPal
TRX-11968,2023-07-07,CUST-329,South,Clothing,Jeans,2,64.3,128.6,Debit Card
TRX-11969,2023-04-24,CUST-175,North,Clothing,Sneakers,2,97.71,195.42,Credit Card
TRX-11970,2023-02-18,CUST-425,West,Home,Coffee Maker,1,78.37,78.37,PayPal
TRX-11971,2024-01-24,CUST-317,South,Electronics,Headphones,3,162.42,487.26,Debit Card
TRX-11972,2023-12-12,CUST-329,South,Clothing,Jacket,1,124.38,124.38,Debit Card
TRX-11973,2024-08-06,CUST-360,North,Electronics,Laptop,2,1153.66,2307.32,Debit Card
TRX-11974,2024-10-17,CUST-356,North,Clothing,Sneakers,3,83.25,249.75,Debit Card
TRX-11975,2023-02-16,CUST-450,East,Electronics,Laptop,3,1082.86,3248.58,Debit Card
TRX-11976,2023-11-07,CUST-334,North,Electronics,Laptop,4,1313.47,5253.88,PayPal
TRX-11977,2023-06-04,CUST-265,North,Home,Blender,2,41.19,82.38,Credit Card
TRX-11978,2023-12-24,CUST-273,East,Home,Coffee Maker,2,80.02,160.04,PayPal
TRX-11979,2024-08-31,CUST-216,West,Clothing,Jeans,4,65.25,261.0,Debit Card
TRX-11980,2024-06-16,CUST-299,West,Home,Coffee Maker,2,82.75,165.5,PayPal
TRX-11981,2024-03-23,CUST-347,East,Electronics,Smartphone,3,865.78,2597.34,Debit Card
TRX-11982,2023-10-29,CUST-130,West,Electronics,Laptop,2,1091.7,2183.4,Credit Card
TRX-11983,2023-09-28,CUST-193,South,Clothing,Jeans,1,61.58,61.58,PayPal
TRX-11984,2024-05-16,CUST-179,South,Electronics,Headphones,1,157.7,157.7,PayPal
TRX-11985,2024-07-02,CUST-441,East,Home,Chair,1,107.39,107.39,Credit Card
TRX-11986,2023-04-03,CUST-435,West,Electronics,Headphones,1,163.43,163.43,PayPal
TRX-11987,2024-11-08,CUST-258,West,Clothing,T-Shirt,4,25.13,100.52,Debit Card
TRX-11988,2024-05-19,CUST-172,North,Home,Chair,1,106.39,106.39,Debit Card
TRX-11989,2023-08-04,CUST-189,West,Electronics,Laptop,3,1148.17,3444.51,Credit Card
TRX-11990,2023-08-08,CUST-427,West,Electronics,Laptop,1,1185.78,1185.78,Credit Card
TRX-11991,2024-07-07,CUST-234,South,Clothing,Jacket,1,125.8,125.8,PayPal
TRX-11992,2023-10-10,CUST-157,South,Home,Blender,1,46.7,46.7,PayPal
TRX-11993,2023-03-14,CUST-472,West,Clothing,Jeans,1,55.56,55.56,Credit Card
TRX-11994,2024-03-01,CUST-252,North,Clothing,Sneakers,3,92.16,276.48,Debit Card
TRX-11995,2023-01-06,CUST-224,East,Home,Blender,3,41.45,124.35,Credit Card
TRX-11996,2024-07-31,CUST-413,East,Clothing,Sneakers,1,86.8,86.8,PayPal
TRX-11997,2023-01-02,CUST-303,West,Home,Chair,3,104.07,312.21,PayPal
TRX-11998,2023-04-13,CUST-123,West,Electronics,Headphones,4,155.18,620.72,Debit Card
TRX-11999,2023-07-28,CUST-350,East,Home,Chair,1,95.72,95.72,Credit Card
