SessionID,Date,Source,Device,IsBounce,ViewedProduct,AddToCart,Purchase,SessionDurationSec
SES-12884,2023-03-17,Organic Search,Mobile,Yes,No,No,No,8
SES-12885,2023-02-07,Paid Search,Mobile,Yes,No,No,No,9
SES-12886,2023-01-02,Social,Desktop,No,Yes,No,No,385
SES-12887,2023-12-02,Organic Search,Mobile,Yes,No,No,No,8
SES-12888,2023-10-30,Referral,Desktop,Yes,No,No,No,3
SES-12889,2023-05-12,Organic Search,Tablet,Yes,No,No,No,7
SES-12890,2023-07-29,Paid Search,Mobile,Yes,No,No,No,1
SES-12891,2023-09-28,Social,Tablet,No,Yes,Yes,No,295
SES-12892,2023-12-16,Paid Search,Tablet,No,Yes,No,No,81
SES-12893,2023-10-31,Organic Search,Tablet,No,Yes,No,No,301
SES-12894,2023-06-06,Social,Tablet,Yes,No,No,No,6
SES-12895,2023-10-14,Social,Mobile,No,Yes,Yes,No,136
SES-12896,2023-03-18,Social,Tablet,No,Yes,No,No,416
SES-12897,2023-03-31,Organic Search,Tablet,Yes,No,No,No,8
SES-12898,2023-12-20,Direct,Desktop,Yes,No,No,No,2
SES-12899,2023-09-01,Organic Search,Mobile,Yes,No,No,No,6
SES-12900,2023-02-06,Direct,Mobile,No,Yes,No,No,467
SES-12901,2023-07-04,Direct,Mobile,Yes,No,No,No,4
SES-12902,2023-07-23,Referral,Mobile,No,Yes,No,No,544
SES-12903,2023-10-20,Paid Search,Desktop,Yes,No,No,No,1
SES-12904,2023-04-24,Direct,Mobile,No,Yes,Yes,No,216
SES-12905,2023-09-24,Social,Desktop,No,Yes,No,No,181
SES-12906,2023-09-28,Referral,Desktop,Yes,No,No,No,9
SES-12907,2023-11-05,Referral,Mobile,Yes,No,No,No,8
SES-12908,2023-02-11,Direct,Mobile,No,Yes,No,No,304
SES-12909,2023-12-28,Direct,Mobile,No,Yes,No,No,432
SES-12910,2023-06-30,Organic Search,Desktop,No,Yes,No,No,344
SES-12911,2023-08-06,Social,Tablet,No,Yes,No,No,109
SES-12912,2023-07-26,Organic Search,Desktop,Yes,No,No,No,7
SES-12913,2023-05-19,Direct,Mobile,Yes,No,No,No,4
SES-12914,2023-07-10,Social,Mobile,Yes,No,No,No,9
SES-12915,2023-09-20,Direct,Desktop,No,Yes,No,No,528
SES-12916,2023-10-19,Direct,Tablet,No,Yes,No,No,590
SES-12917,2023-09-08,Paid Search,Mobile,No,Yes,No,No,455
SES-12918,2023-05-01,Social,Desktop,Yes,No,No,No,9
SES-12919,2023-02-22,Organic Search,Tablet,Yes,No,No,No,7
SES-12920,2023-06-11,Social,Desktop,Yes,No,No,No,0
SES-12921,2023-02-18,Direct,Mobile,Yes,No,No,No,7
SES-12922,2023-06-02,Referral,Desktop,Yes,No,No,No,3
SES-12923,2023-09-15,Social,Desktop,Yes,No,No,No,0
SES-12924,2023-07-14,Organic Search,Tablet,Yes,No,No,No,2
SES-12925,2023-10-09,Social,Desktop,Yes,No,No,No,2
SES-12926,2023-04-24,Referral,Tablet,No,Yes,No,No,50
SES-12927,2023-08-31,Referral,Mobile,Yes,No,No,No,7
SES-12928,2023-02-17,Paid Search,Desktop,Yes,No,No,No,7
SES-12929,2023-01-14,Organic Search,Desktop,Yes,No,No,No,7
SES-12930,2023-09-02,Paid Search,Desktop,No,Yes,Yes,No,525
SES-12931,2023-07-31,Social,Mobile,No,Yes,Yes,Yes,37
SES-12932,2023-05-13,Organic Search,Desktop,No,Yes,Yes,Yes,96
SES-12933,2023-02-02,Paid Search,Mobile,No,Yes,Yes,No,438
SES-12934,2023-04-18,Social,Desktop,Yes,No,No,No,1
SES-12935,2023-11-20,Paid Search,Mobile,No,Yes,No,No,108
SES-12936,2023-11-28,Referral,Tablet,No,Yes,No,No,448
SES-12937,2023-02-06,Social,Tablet,No,Yes,No,No,130
SES-12938,2023-01-09,Referral,Desktop,Yes,No,No,No,4
SES-12939,2023-07-03,Paid Search,Desktop,No,Yes,No,No,537
SES-12940,2023-10-22,Organic Search,Tablet,No,Yes,No,No,73
SES-12941,2023-11-27,Direct,Mobile,No,Yes,Yes,Yes,557
SES-12942,2023-04-16,Direct,Tablet,Yes,No,No,No,9
SES-12943,2023-05-02,Direct,Tablet,No,Yes,No,No,220
SES-12944,2023-11-17,Social,Desktop,No,Yes,No,No,583
SES-12945,2023-06-29,Paid Search,Desktop,No,Yes,No,No,526
SES-12946,2023-05-04,Social,Tablet,Yes,No,No,No,7
SES-12947,2023-05-23,Organic Search,Mobile,No,Yes,No,No,331
SES-12948,2023-12-19,Referral,Tablet,Yes,No,No,No,0
SES-12949,2023-11-30,Social,Desktop,No,Yes,No,No,354
SES-12950,2023-06-23,Paid Search,Desktop,No,Yes,No,No,80
SES-12951,2023-09-01,Paid Search,Tablet,No,Yes,No,No,222
SES-12952,2023-08-31,Social,Desktop,No,Yes,Yes,Yes,302
SES-12953,2023-01-24,Social,Desktop,Yes,No,No,No,1
SES-12954,2023-09-16,Paid Search,Desktop,No,Yes,No,No,342
SES-12955,2023-10-02,Direct,Tablet,No,Yes,No,No,263
SES-12956,2023-04-23,Direct,Desktop,Yes,No,No,No,2
SES-12957,2023-06-13,Paid Search,Desktop,No,Yes,Yes,No,273
SES-12958,2023-11-20,Paid Search,Mobile,Yes,No,No,No,0
SES-12959,2023-07-19,Organic Search,Tablet,Yes,No,No,No,7
SES-12960,2023-06-13,Organic Search,Tablet,No,Yes,No,No,110
SES-12961,2023-07-06,Referral,Mobile,Yes,No,No,No,3
SES-12962,2023-05-09,Paid Search,Desktop,No,Yes,No,No,525
SES-12963,2023-08-14,Referral,Tablet,Yes,No,No,No,4
SES-12964,2023-10-15,Organic Search,Mobile,No,Yes,No,No,439
SES-12965,2023-07-10,Social,Mobile,Yes,No,No,No,5
SES-12966,2023-06-03,Referral,Mobile,Yes,No,No,No,2
SES-12967,2023-10-07,Paid Search,Desktop,No,Yes,No,No,143
SES-12968,2023-06-04,Social,Desktop,Yes,No,No,No,5
SES-12969,2023-07-02,Referral,Mobile,No,Yes,No,No,550
SES-12970,2023-11-09,Paid Search,Desktop,Yes,No,No,No,5
SES-12971,2023-07-11,Organic Search,Mobile,Yes,No,No,No,3
SES-12972,2023-03-11,Referral,Tablet,Yes,No,No,No,8
SES-12973,2023-02-24,Organic Search,Tablet,Yes,No,No,No,0
SES-12974,2023-11-03,Paid Search,Desktop,No,Yes,No,No,29
SES-12975,2023-12-03,Direct,Mobile,Yes,No,No,No,2
SES-12976,2023-12-29,Social,Tablet,Yes,No,No,No,5
SES-12977,2023-07-18,Organic Search,Mobile,Yes,No,No,No,2
SES-12978,2023-04-07,Direct,Desktop,No,Yes,No,No,174
SES-12979,2023-12-13,Organic Search,Mobile,Yes,No,No,No,2
SES-12980,2023-11-11,Organic Search,Tablet,No,Yes,No,No,25
SES-12981,2023-11-12,Social,Desktop,No,Yes,No,No,455
SES-12982,2023-09-23,Organic Search,Mobile,No,Yes,No,No,84
SES-12983,2023-01-17,Organic Search,Mobile,Yes,No,No,No,2
SES-12984,2023-02-09,Direct,Desktop,No,Yes,No,No,54
SES-12985,2023-01-10,Organic Search,Desktop,No,Yes,Yes,No,393
SES-12986,2023-04-14,Organic Search,Mobile,No,Yes,Yes,No,17
SES-12987,2023-06-06,Organic Search,Desktop,No,Yes,Yes,No,599
SES-12988,2023-12-29,Paid Search,Tablet,No,Yes,No,No,530
SES-12989,2023-03-21,Paid Search,Mobile,Yes,No,No,No,1
SES-12990,2023-06-04,Social,Desktop,No,Yes,No,No,465
SES-12991,2023-05-11,Referral,Mobile,No,Yes,No,No,243
SES-12992,2023-05-09,Social,Desktop,Yes,No,No,No,5
SES-12993,2023-05-18,Social,Desktop,No,Yes,No,No,13
SES-12994,2023-08-20,Social,Tablet,No,Yes,Yes,Yes,578
SES-12995,2023-11-14,Paid Search,Desktop,No,Yes,Yes,No,322
SES-12996,2023-11-29,Paid Search,Tablet,No,Yes,No,No,53
SES-12997,2023-08-31,Social,Tablet,Yes,No,No,No,3
SES-12998,2023-07-21,Social,Desktop,No,Yes,No,No,423
SES-12999,2023-07-22,Direct,Tablet,Yes,No,No,No,6
SES-13000,2023-12-09,Paid Search,Tablet,No,Yes,No,No,473
SES-13001,2023-10-24,Referral,Desktop,No,Yes,Yes,No,326
SES-13002,2023-03-03,Organic Search,Mobile,No,Yes,No,No,457
SES-13003,2023-12-24,Referral,Mobile,Yes,No,No,No,3
SES-13004,2023-10-07,Social,Desktop,Yes,No,No,No,7
SES-13005,2023-04-15,Social,Tablet,Yes,No,No,No,6
SES-13006,2023-09-21,Direct,Mobile,No,Yes,No,No,344
SES-13007,2023-11-17,Paid Search,Mobile,No,Yes,No,No,154
SES-13008,2023-07-12,Social,Mobile,Yes,No,No,No,5
SES-13009,2023-07-02,Paid Search,Mobile,Yes,No,No,No,2
SES-13010,2023-01-13,Direct,Desktop,No,Yes,No,No,265
SES-13011,2023-04-10,Referral,Desktop,Yes,No,No,No,0
SES-13012,2023-10-27,Paid Search,Mobile,No,Yes,No,No,388
SES-13013,2023-11-01,Paid Search,Desktop,No,Yes,No,No,24
SES-13014,2023-04-21,Direct,Desktop,No,Yes,No,No,430
SES-13015,2023-08-17,Referral,Desktop,No,Yes,No,No,379
SES-13016,2023-02-05,Organic Search,Mobile,No,Yes,No,No,192
SES-13017,2023-11-01,Paid Search,Desktop,Yes,No,No,No,9
SES-13018,2023-01-05,Referral,Desktop,No,Yes,No,No,6
SES-13019,2023-08-05,Referral,Tablet,No,Yes,No,No,428
SES-13020,2023-11-20,Referral,Mobile,No,Yes,No,No,276
SES-13021,2023-07-01,Referral,Tablet,No,Yes,No,No,129
SES-13022,2023-03-23,Paid Search,Tablet,No,Yes,No,No,232
SES-13023,2023-01-16,Referral,Tablet,No,Yes,No,No,250
SES-13024,2023-10-13,Direct,Tablet,No,Yes,No,No,566
SES-13025,2023-05-23,Social,Tablet,Yes,No,No,No,5
SES-13026,2023-02-07,Direct,Tablet,Yes,No,No,No,3
SES-13027,2023-04-09,Paid Search,Desktop,Yes,No,No,No,6
SES-13028,2023-03-30,Paid Search,Tablet,No,Yes,Yes,No,403
SES-13029,2023-10-31,Direct,Tablet,Yes,No,No,No,4
SES-13030,2023-07-14,Referral,Tablet,No,Yes,No,No,589
SES-13031,2023-08-10,Referral,Desktop,No,Yes,No,No,260
SES-13032,2023-03-29,Paid Search,Mobile,No,Yes,No,No,542
SES-13033,2023-05-01,Social,Tablet,Yes,No,No,No,8
SES-13034,2023-01-30,Direct,Mobile,Yes,No,No,No,3
SES-13035,2023-05-05,Direct,Mobile,Yes,No,No,No,5
SES-13036,2023-06-20,Referral,Mobile,Yes,No,No,No,5
SES-13037,2023-06-30,Organic Search,Tablet,Yes,No,No,No,2
SES-13038,2023-02-06,Direct,Mobile,Yes,No,No,No,7
SES-13039,2023-01-12,Organic Search,Tablet,No,Yes,No,No,583
SES-13040,2023-02-07,Social,Desktop,Yes,No,No,No,0
SES-13041,2023-06-17,Social,Mobile,Yes,No,No,No,7
SES-13042,2023-09-03,Referral,Tablet,No,Yes,No,No,204
SES-13043,2023-12-18,Social,Mobile,Yes,No,No,No,5
SES-13044,2023-04-07,Direct,Mobile,No,Yes,No,No,361
SES-13045,2023-10-27,Paid Search,Mobile,No,Yes,No,No,186
SES-13046,2023-12-06,Direct,Tablet,No,Yes,No,No,467
SES-13047,2023-05-25,Paid Search,Tablet,Yes,No,No,No,5
SES-13048,2023-12-28,Social,Mobile,Yes,No,No,No,9
SES-13049,2023-06-18,Referral,Mobile,Yes,No,No,No,5
SES-13050,2023-04-07,Organic Search,Tablet,Yes,No,No,No,3
SES-13051,2023-11-11,Direct,Tablet,No,Yes,No,No,67
SES-13052,2023-02-01,Paid Search,Desktop,Yes,No,No,No,2
SES-13053,2023-02-20,Social,Tablet,Yes,No,No,No,6
SES-13054,2023-08-20,Paid Search,Tablet,No,Yes,Yes,No,85
SES-13055,2023-04-13,Organic Search,Desktop,No,Yes,No,No,498
SES-13056,2023-10-06,Paid Search,Tablet,No,Yes,Yes,No,141
SES-13057,2023-08-14,Paid Search,Tablet,No,Yes,No,No,449
SES-13058,2023-01-07,Direct,Tablet,No,Yes,No,No,218
SES-13059,2023-09-04,Referral,Desktop,Yes,No,No,No,3
SES-13060,2023-07-22,Paid Search,Desktop,No,Yes,No,No,147
SES-13061,2023-05-21,Referral,Desktop,No,Yes,No,No,123
SES-13062,2023-10-15,Direct,Desktop,Yes,No,No,No,3
SES-13063,2023-07-04,Referral,Desktop,Yes,No,No,No,1
SES-13064,2023-08-03,Referral,Desktop,Yes,No,No,No,5
SES-13065,2023-05-03,Paid Search,Tablet,No,Yes,No,No,373
SES-13066,2023-10-15,Paid Search,Tablet,Yes,No,No,No,8
SES-13067,2023-02-22,Direct,Desktop,No,Yes,No,No,552
SES-13068,2023-12-09,Referral,Tablet,Yes,No,No,No,8
SES-13069,2023-06-26,Paid Search,Desktop,No,Yes,Yes,No,404
SES-13070,2023-08-18,Direct,Tablet,Yes,No,No,No,4
SES-13071,2023-05-11,Organic Search,Desktop,No,Yes,No,No,582
SES-13072,2023-01-28,Referral,Mobile,Yes,No,No,No,5
SES-13073,2023-03-21,Direct,Desktop,No,Yes,No,No,123
SES-13074,2023-02-15,Referral,Desktop,No,Yes,No,No,176
SES-13075,2023-08-22,Referral,Mobile,Yes,No,No,No,8
SES-13076,2023-11-12,Social,Desktop,Yes,No,No,No,9
SES-13077,2023-10-01,Paid Search,Mobile,No,Yes,No,No,457
SES-13078,2023-02-06,Direct,Mobile,No,Yes,Yes,No,538
SES-13079,2023-08-21,Social,Desktop,No,Yes,Yes,No,241
SES-13080,2023-03-11,Organic Search,Mobile,Yes,No,No,No,1
SES-13081,2023-03-04,Referral,Desktop,No,Yes,No,No,227
SES-13082,2023-04-09,Direct,Desktop,Yes,No,No,No,0
SES-13083,2023-01-05,Direct,Desktop,No,Yes,No,No,352
SES-13084,2023-02-08,Direct,Desktop,No,Yes,Yes,Yes,490
SES-13085,2023-01-05,Paid Search,Desktop,No,Yes,Yes,Yes,489
SES-13086,2023-06-02,Organic Search,Tablet,Yes,No,No,No,4
SES-13087,2023-08-08,Direct,Mobile,Yes,No,No,No,3
SES-13088,2023-08-09,Direct,Desktop,No,Yes,Yes,No,120
SES-13089,2023-02-21,Direct,Desktop,No,Yes,No,No,27
SES-13090,2023-05-11,Social,Mobile,Yes,No,No,No,8
SES-13091,2023-11-05,Organic Search,Mobile,Yes,No,No,No,8
SES-13092,2023-02-17,Direct,Mobile,Yes,No,No,No,6
SES-13093,2023-12-21,Direct,Mobile,Yes,No,No,No,7
SES-13094,2023-12-21,Direct,Mobile,No,Yes,No,No,290
SES-13095,2023-10-05,Paid Search,Mobile,No,Yes,No,No,430
SES-13096,2023-01-27,Social,Mobile,Yes,No,No,No,6
SES-13097,2023-11-27,Referral,Desktop,Yes,No,No,No,7
SES-13098,2023-04-11,Social,Desktop,No,Yes,No,No,390
SES-13099,2023-06-28,Organic Search,Tablet,Yes,No,No,No,9
SES-13100,2023-07-02,Referral,Desktop,No,Yes,Yes,Yes,542
SES-13101,2023-09-27,Paid Search,Mobile,Yes,No,No,No,8
SES-13102,2023-10-15,Referral,Mobile,Yes,No,No,No,9
SES-13103,2023-01-30,Social,Desktop,No,Yes,No,No,177
SES-13104,2023-04-12,Referral,Desktop,Yes,No,No,No,9
SES-13105,2023-09-08,Organic Search,Mobile,Yes,No,No,No,4
SES-13106,2023-10-27,Paid Search,Tablet,Yes,No,No,No,9
SES-13107,2023-01-19,Organic Search,Mobile,Yes,No,No,No,8
SES-13108,2023-06-28,Paid Search,Desktop,No,Yes,No,No,167
SES-13109,2023-04-10,Organic Search,Mobile,Yes,No,No,No,2
SES-13110,2023-03-14,Paid Search,Desktop,No,Yes,Yes,No,128
SES-13111,2023-06-06,Paid Search,Desktop,No,Yes,No,No,493
SES-13112,2023-07-19,Social,Mobile,Yes,No,No,No,1
SES-13113,2023-03-09,Organic Search,Tablet,Yes,No,No,No,8
SES-13114,2023-07-05,Social,Mobile,Yes,No,No,No,4
SES-13115,2023-05-22,Paid Search,Tablet,Yes,No,No,No,6
SES-13116,2023-05-04,Organic Search,Tablet,No,Yes,No,No,301
SES-13117,2023-04-29,Organic Search,Desktop,No,Yes,No,No,262
SES-13118,2023-01-20,Social,Tablet,No,Yes,No,No,281
SES-13119,2023-09-12,Referral,Mobile,No,Yes,No,No,471
SES-13120,2023-02-04,Social,Desktop,No,Yes,No,No,72
SES-13121,2023-05-11,Direct,Mobile,No,Yes,No,No,47
SES-13122,2023-12-29,Paid Search,Tablet,No,Yes,Yes,Yes,23
SES-13123,2023-02-04,Social,Mobile,Yes,No,No,No,2
SES-13124,2023-06-12,Direct,Tablet,Yes,No,No,No,6
SES-13125,2023-11-03,Paid Search,Tablet,No,Yes,Yes,No,10
SES-13126,2023-08-19,Paid Search,Tablet,Yes,No,No,No,8
SES-13127,2023-12-01,Direct,Mobile,Yes,No,No,No,9
SES-13128,2023-08-29,Organic Search,Tablet,Yes,No,No,No,9
SES-13129,2023-10-06,Direct,Mobile,Yes,No,No,No,6
SES-13130,2023-01-03,Organic Search,Mobile,No,Yes,No,No,591
SES-13131,2023-08-19,Organic Search,Mobile,Yes,No,No,No,3
SES-13132,2023-01-25,Social,Desktop,Yes,No,No,No,7
SES-13133,2023-12-18,Paid Search,Tablet,Yes,No,No,No,4
SES-13134,2023-04-05,Paid Search,Tablet,Yes,No,No,No,7
SES-13135,2023-01-23,Organic Search,Desktop,No,Yes,No,No,315
SES-13136,2023-11-29,Paid Search,Tablet,Yes,No,No,No,3
SES-13137,2023-11-12,Direct,Tablet,Yes,No,No,No,4
SES-13138,2023-04-24,Referral,Desktop,Yes,No,No,No,8
SES-13139,2023-01-21,Organic Search,Tablet,Yes,No,No,No,9
SES-13140,2023-12-09,Social,Mobile,Yes,No,No,No,2
SES-13141,2023-07-13,Paid Search,Desktop,No,Yes,No,No,520
SES-13142,2023-07-07,Social,Mobile,No,Yes,No,No,51
SES-13143,2023-03-18,Social,Mobile,No,Yes,No,No,40
SES-13144,2023-09-02,Paid Search,Tablet,Yes,No,No,No,2
SES-13145,2023-08-04,Direct,Tablet,No,Yes,No,No,300
SES-13146,2023-02-14,Paid Search,Desktop,No,Yes,Yes,No,60
SES-13147,2023-02-23,Referral,Tablet,Yes,No,No,No,5
SES-13148,2023-08-27,Direct,Mobile,Yes,No,No,No,5
SES-13149,2023-08-02,Organic Search,Mobile,No,Yes,No,No,501
SES-13150,2023-06-22,Paid Search,Mobile,Yes,No,No,No,1
SES-13151,2023-05-10,Referral,Mobile,Yes,No,No,No,9
SES-13152,2023-07-13,Social,Mobile,Yes,No,No,No,1
SES-13153,2023-12-07,Paid Search,Desktop,No,Yes,Yes,Yes,596
SES-13154,2023-11-23,Direct,Tablet,Yes,No,No,No,1
SES-13155,2023-02-06,Organic Search,Mobile,No,Yes,No,No,395
SES-13156,2023-06-15,Referral,Tablet,Yes,No,No,No,0
SES-13157,2023-12-02,Social,Tablet,No,Yes,No,No,192
SES-13158,2023-08-12,Paid Search,Desktop,Yes,No,No,No,5
SES-13159,2023-12-17,Referral,Tablet,Yes,No,No,No,4
SES-13160,2023-01-28,Social,Tablet,Yes,No,No,No,9
SES-13161,2023-01-31,Paid Search,Tablet,No,Yes,No,No,501
SES-13162,2023-02-23,Paid Search,Tablet,No,Yes,No,No,369
SES-13163,2023-03-27,Direct,Mobile,No,Yes,No,No,365
SES-13164,2023-08-17,Paid Search,Tablet,No,Yes,No,No,377
SES-13165,2023-11-10,Social,Tablet,No,Yes,Yes,No,94
SES-13166,2023-04-14,Paid Search,Tablet,No,Yes,No,No,273
SES-13167,2023-01-15,Organic Search,Tablet,No,Yes,Yes,No,348
SES-13168,2023-07-14,Paid Search,Tablet,Yes,No,No,No,4
SES-13169,2023-07-24,Social,Desktop,No,Yes,No,No,114
SES-13170,2023-06-23,Referral,Tablet,Yes,No,No,No,0
SES-13171,2023-03-05,Social,Mobile,Yes,No,No,No,0
SES-13172,2023-09-24,Social,Desktop,Yes,No,No,No,4
SES-13173,2023-04-03,Organic Search,Desktop,No,Yes,No,No,599
SES-13174,2023-04-09,Paid Search,Tablet,No,Yes,No,No,382
SES-13175,2023-03-12,Direct,Desktop,Yes,No,No,No,1
SES-13176,2023-09-23,Direct,Desktop,Yes,No,No,No,7
SES-13177,2023-04-29,Paid Search,Desktop,No,Yes,No,No,25
SES-13178,2023-04-07,Referral,Mobile,Yes,No,No,No,3
SES-13179,2023-02-03,Referral,Desktop,No,Yes,No,No,480
SES-13180,2023-11-20,Direct,Mobile,Yes,No,No,No,7
SES-13181,2023-02-02,Referral,Desktop,Yes,No,No,No,5
SES-13182,2023-02-18,Social,Tablet,Yes,No,No,No,1
SES-13183,2023-05-24,Paid Search,Desktop,No,Yes,No,No,228
SES-13184,2023-08-05,Referral,Mobile,Yes,No,No,No,7
SES-13185,2023-02-05,Organic Search,Mobile,Yes,No,No,No,7
SES-13186,2023-06-28,Direct,Mobile,Yes,No,No,No,4
SES-13187,2023-03-09,Referral,Desktop,Yes,No,No,No,7
SES-13188,2023-01-03,Organic Search,Mobile,Yes,No,No,No,8
SES-13189,2023-01-04,Paid Search,Tablet,Yes,No,No,No,9
SES-13190,2023-03-26,Direct,Mobile,No,Yes,No,No,575
SES-13191,2023-02-07,Organic Search,Tablet,Yes,No,No,No,9
SES-13192,2023-04-10,Direct,Tablet,No,Yes,Yes,Yes,425
SES-13193,2023-08-31,Social,Mobile,Yes,No,No,No,4
SES-13194,2023-12-06,Organic Search,Tablet,Yes,No,No,No,0
SES-13195,2023-10-26,Paid Search,Mobile,Yes,No,No,No,7
SES-13196,2023-06-08,Organic Search,Desktop,Yes,No,No,No,8
SES-13197,2023-04-23,Organic Search,Mobile,No,Yes,No,No,465
SES-13198,2023-08-23,Direct,Mobile,Yes,No,No,No,7
SES-13199,2023-12-28,Referral,Desktop,No,Yes,No,No,271
SES-13200,2023-05-24,Referral,Desktop,Yes,No,No,No,9
SES-13201,2023-02-21,Paid Search,Tablet,No,Yes,No,No,199
SES-13202,2023-04-05,Social,Tablet,No,Yes,Yes,Yes,225
SES-13203,2023-10-24,Paid Search,Mobile,Yes,No,No,No,3
SES-13204,2023-12-09,Organic Search,Desktop,Yes,No,No,No,0
SES-13205,2023-03-18,Direct,Tablet,No,Yes,No,No,459
SES-13206,2023-07-01,Direct,Desktop,Yes,No,No,No,3
SES-13207,2023-05-05,Social,Desktop,Yes,No,No,No,0
SES-13208,2023-10-08,Paid Search,Desktop,No,Yes,No,No,461
SES-13209,2023-11-23,Direct,Mobile,No,Yes,No,No,71
SES-13210,2023-06-25,Social,Tablet,No,Yes,No,No,170
SES-13211,2023-03-31,Organic Search,Tablet,No,Yes,No,No,442
SES-13212,2023-02-20,Paid Search,Tablet,No,Yes,No,No,525
SES-13213,2023-03-28,Referral,Desktop,No,Yes,No,No,282
SES-13214,2023-08-27,Direct,Tablet,Yes,No,No,No,7
SES-13215,2023-03-09,Social,Mobile,Yes,No,No,No,1
SES-13216,2023-05-01,Organic Search,Tablet,Yes,No,No,No,5
SES-13217,2023-11-21,Organic Search,Mobile,No,Yes,No,No,76
SES-13218,2023-04-01,Organic Search,Tablet,Yes,No,No,No,9
SES-13219,2023-08-25,Organic Search,Mobile,No,Yes,Yes,No,276
SES-13220,2023-04-20,Social,Mobile,Yes,No,No,No,2
SES-13221,2023-05-11,Social,Desktop,Yes,No,No,No,9
SES-13222,2023-11-04,Direct,Tablet,No,Yes,No,No,131
SES-13223,2023-01-29,Social,Desktop,No,Yes,No,No,486
SES-13224,2023-06-28,Organic Search,Mobile,Yes,No,No,No,4
SES-13225,2023-09-10,Direct,Mobile,Yes,No,No,No,2
SES-13226,2023-06-09,Paid Search,Tablet,Yes,No,No,No,7
SES-13227,2023-02-24,Referral,Tablet,No,Yes,No,No,153
SES-13228,2023-04-27,Referral,Tablet,Yes,No,No,No,0
SES-13229,2023-07-28,Direct,Desktop,Yes,No,No,No,1
SES-13230,2023-04-24,Referral,Mobile,No,Yes,No,No,99
SES-13231,2023-05-01,Social,Mobile,No,Yes,Yes,No,49
SES-13232,2023-05-03,Organic Search,Mobile,Yes,No,No,No,0
SES-13233,2023-12-06,Social,Tablet,No,Yes,No,No,511
SES-13234,2023-05-01,Referral,Mobile,No,Yes,No,No,530
SES-13235,2023-03-03,Referral,Tablet,Yes,No,No,No,3
SES-13236,2023-08-30,Direct,Desktop,No,Yes,No,No,71
SES-13237,2023-10-08,Social,Desktop,Yes,No,No,No,7
SES-13238,2023-09-22,Direct,Tablet,Yes,No,No,No,8
SES-13239,2023-02-28,Paid Search,Mobile,Yes,No,No,No,3
SES-13240,2023-05-12,Referral,Desktop,No,Yes,No,No,10
SES-13241,2023-11-25,Organic Search,Mobile,Yes,No,No,No,1
SES-13242,2023-08-03,Organic Search,Mobile,Yes,No,No,No,0
SES-13243,2023-11-18,Paid Search,Mobile,Yes,No,No,No,5
SES-13244,2023-02-20,Direct,Tablet,No,Yes,No,No,96
SES-13245,2023-03-09,Referral,Mobile,No,Yes,No,No,90
SES-13246,2023-08-15,Social,Tablet,No,Yes,No,No,28
SES-13247,2023-08-15,Direct,Mobile,No,Yes,Yes,Yes,349
SES-13248,2023-01-31,Paid Search,Mobile,Yes,No,No,No,9
SES-13249,2023-08-15,Direct,Tablet,No,Yes,Yes,No,292
SES-13250,2023-07-14,Social,Desktop,Yes,No,No,No,6
SES-13251,2023-09-01,Organic Search,Mobile,Yes,No,No,No,5
SES-13252,2023-10-08,Paid Search,Tablet,No,Yes,Yes,Yes,195
SES-13253,2023-10-01,Organic Search,Tablet,Yes,No,No,No,3
SES-13254,2023-03-09,Direct,Desktop,No,Yes,No,No,497
SES-13255,2023-05-14,Direct,Mobile,Yes,No,No,No,2
SES-13256,2023-09-25,Referral,Desktop,Yes,No,No,No,8
SES-13257,2023-01-07,Direct,Tablet,No,Yes,No,No,500
SES-13258,2023-07-02,Paid Search,Mobile,Yes,No,No,No,7
SES-13259,2023-08-16,Paid Search,Tablet,Yes,No,No,No,9
SES-13260,2023-10-23,Referral,Tablet,Yes,No,No,No,7
SES-13261,2023-06-12,Social,Desktop,No,Yes,No,No,422
SES-13262,2023-11-28,Direct,Tablet,Yes,No,No,No,9
SES-13263,2023-05-13,Paid Search,Mobile,No,Yes,No,No,351
SES-13264,2023-01-01,Direct,Mobile,No,Yes,No,No,37
SES-13265,2023-04-05,Social,Desktop,No,Yes,No,No,34
SES-13266,2023-09-23,Social,Tablet,No,Yes,Yes,Yes,417
SES-13267,2023-06-11,Direct,Desktop,No,Yes,Yes,Yes,218
SES-13268,2023-06-09,Direct,Mobile,No,Yes,No,No,599
SES-13269,2023-06-04,Social,Tablet,Yes,No,No,No,8
SES-13270,2023-03-05,Organic Search,Mobile,No,Yes,No,No,95
SES-13271,2023-05-22,Organic Search,Tablet,No,Yes,No,No,341
SES-13272,2023-01-01,Referral,Tablet,No,Yes,No,No,68
SES-13273,2023-07-25,Direct,Desktop,No,Yes,No,No,594
SES-13274,2023-04-21,Referral,Tablet,No,Yes,Yes,No,384
SES-13275,2023-12-02,Social,Desktop,No,Yes,No,No,42
SES-13276,2023-06-06,Referral,Tablet,Yes,No,No,No,9
SES-13277,2023-04-01,Direct,Desktop,Yes,No,No,No,0
SES-13278,2023-06-10,Social,Mobile,Yes,No,No,No,5
SES-13279,2023-11-16,Organic Search,Tablet,Yes,No,No,No,8
SES-13280,2023-09-11,Paid Search,Tablet,Yes,No,No,No,3
SES-13281,2023-03-18,Referral,Tablet,Yes,No,No,No,0
SES-13282,2023-12-09,Paid Search,Desktop,Yes,No,No,No,5
